ID Predial,Predio,Plano,Comp,Relacion,Inc01,Inc02,Inc03,Inc04,Inc05,Inc06,Inc07,Inc08,Inc09,Inc10,Inc11,Mod1,Mod2,Mod3,Mod4,Mod5,Mod6,Mod7,Mod9,X,Y,Shape_Length,Shape_Area
30303014932900,00040,302543931995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498348.4182,1095289.783,42.00013087,90.00071138
30302021922600,00057,313220982009,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498636.4209,1094476.763,62.98948319,162.0039117
30303014932800,00041,302557541995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498350.0138,1095296.599,46.00029462,120.0008973
30305014234700,00026,301544901993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500910.3464,1097584.273,48.9999497,127.5433352
30303018476000,00025,307230642001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499466.7622,1095161.696,124.234035,518.5130478
30304021396400,00709,311366262007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502430.1816,1094892.908,9.099971027,4.225024223
303040091481A0,00005,303879981980,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502800.2312,1096411.539,51.9999158,133.0016103
30303011616600,00022,307476861988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498524.9757,1095102.481,48.0218958,108.0644783
30305015693200,00013,300892121992,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500294.966,1097731.494,43.77847112,116.6217881
30303020216000,00008,310319142005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498398.3174,1094756.728,66.56328074,193.1990836
30303020215900,00009,310319132005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498400.9522,1094763.993,65.46252301,196.8208413
30307012068500,00002,307852191988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499937.4288,1099205.057,114.7158326,801.9012139
30304008007500,00021,300339951977,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,504128.1139,1095329.745,148.0449813,598.1924081
30303019540700,00016,309046262004,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500091.657,1097021.933,50.73827327,143.3879115
30304021399600,00741,311370522007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502432.3404,1094896.463,9.100030573,4.225029577
30305019285400,00021,307429182001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500428.1408,1096222.643,61.55860518,196.0100842
30305007675700,00006,300040191975,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500343.6846,1097785.018,71.86178504,304.3061256
30303011823800,00038,301074771993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498687.0879,1094822.877,47.84978782,107.6443129
30305012459100,00026,308757891990,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499714.8955,1097680.029,47.31928222,125.669257
303040091475A0,00002,303880021980,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502779.823,1096416.503,52.01301482,133.1299843
30303011620500,00061,307476391988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498479.8191,1095095.461,47.99994227,108.0000308
30303014933300,00036,302557521995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498342.7194,1095265.441,46.00014548,120.0004603
30303011824800,00046,307788261988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498628.9981,1094837.919,48.49975312,109.5562811
30308013143800,00012,309658201991,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,497054.5306,1093060.079,54.83120581,173.5736841
30303011821400,00014,307785331988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498668.4279,1094846.443,48.4985939,109.4906023
30302021731700,00054,311691612007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,498998.8994,1094727.565,682.7647355,1850.191828
30307006855200,00015,304653121982,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499822.7593,1099154.236,161.7242187,1101.375567
30304013823000,00006,303084841978,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,502501.961,1094965.966,255.2388132,2076.938705
30303016034100,00039,303916911997,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500641.2515,1095910.698,53.67808936,149.5333919
30305007479300,00004,300181031974,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500320.4804,1097773.552,72.49246592,292.7549703
30303016804200,00022,304981101998,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500783.5285,1095927.091,50.31968673,138.3084289
30302020825000,00029,311535452007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498743.6754,1094713.489,55.91381704,147.4427415
30304022133000,00005,309414011991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502781.9964,1094720.228,89.93445536,346.7682509
30303019359300,00012,308845592003,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500276.9436,1097019.042,51.9988727,160.0127734
30304020805900,00029,302696511995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504086.239,1095436.769,48.6789437,130.7066265
30304016241300,00019,302695731995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504028.5654,1095535.806,47.15853042,122.6431855
30304021365300,00416,311301502007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502394.2102,1094889.499,9.099914981,4.224914652
30303011825000,00048,307787821988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498617.3878,1094840.961,48.49864276,109.5408416
30304015577800,00010,317706442014,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502760.0449,1094684.806,61.03931357,221.6117342
30304016066300,00008,309414021991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502777.7054,1094683.765,58.33264239,210.6335486
30304008245900,00017,300339981977,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,504099.7964,1095327.862,159.8297531,707.0229987
30303018475700,00008,307223412001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499478.7357,1095193.52,233.0288586,2757.580736
30303011828800,00031,307784361988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498682.8826,1094780.719,43.23313411,94.23264809
30305011302400,00028,306299891986,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499977.3765,1097641.327,56.82865944,163.2843163
30304008392800,00035, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502682.8518,1094825.322,417.4669031,2082.098007
30305019991100,00011,309498152004,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499768.7733,1097721.743,125.6918024,984.1594149
3030500033890M,00256,312957522008,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499980.8868,1097322.163,59.04765113,205.8998894
30304009148500,00007,303880001980,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502818.5092,1096410.161,53.37019447,174.0081207
30305020268000,00003,310107962005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502072.1229,1098058.24,59.40412798,196.923072
30303020216900,00030,310334622005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498573.4567,1094763.618,44.59331247,114.1352705
30303011820800,00008,307785391988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498633.611,1094855.578,48.50033132,109.5034733
30304016358300,00077,302696161995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504133.6039,1095473.161,48.7985252,138.3985115
30301018887400,00002,307313672001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501366.8689,1095517.877,116.4586435,380.5005301
30301000896500,00010,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501537.0218,1095617.52,107.0328242,587.7512099
30305P00104700,00020, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500366.7832,1097742.499,31.32646727,50.17095293
30301010978500,00031,305670471984,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501261.0388,1095404.025,78.02996056,351.3595308
30303020860300,00041,311594642007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499644.3823,1097289.119,56.0830956,160.3884032
30304012319500,00001,308257661989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502648.1754,1094804.405,54.20964975,137.2303719
30306006871800,00005,308535071989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502167.0019,1097078.911,64.79634801,208.4956111
30303011826600,00009,307787851988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498628.5985,1094810.496,43.26014103,93.5217757
30303017368500,00003,305585651999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499411.6047,1095613.131,73.46493749,296.8155206
30305004178900,00027,322267692020,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500741.132,1098041.394,388.5220817,7555.237252
30307020243200,00013,300113262022,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500835.9425,1098389.517,174.9996871,768.2298522
30303020213500,00012,310326312005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498512.6147,1094707.777,50.9597046,141.3477171
30304021362600,00389,311548912007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502389.8144,1094892.046,9.10004316,4.225089675
30304016066400,00007,309413981991,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,502778.5858,1094694.859,55.90320474,180.1340798
30305012230100,00013,308618031989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499722.7437,1097614.756,52.10560624,143.9814821
30306008036200,00027,315751752012,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503472.3098,1097357.564,339.9202073,3548.48695
30303017840000,00037,306130372000,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499388.5469,1095520.144,74.23750976,301.7643232
30305012927200,00023,308392941989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500687.7664,1097971.878,104.9159945,332.7974609
30305012460200,00049,308758001990,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499775.4352,1097669.855,54.2368251,156.8779333
30305004950700,00038,307525242001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499709.1557,1097846.623,49.46045021,127.9773012
30304021358400,00347,311531612007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502392.1325,1094876.285,9.099974487,4.224919949
30305011651600,00014,307170141987,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499804.0655,1098056.963,70.40010026,217.5594591
30305009983500,00007,302823101977,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499803.0654,1098033.148,105.4766753,468.5337077
30304012524000,00001,308230071989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502766.2147,1094758.165,69.05563101,223.5281565
30307008952100,00013,303270861978,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.6603,1099038.746,216.677475,1216.782457
30303020862000,00058,311500762007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499521.5905,1097355.129,54.28998345,191.6446758
30303020423200,00043,310666292006,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499974.9323,1096922.938,71.53936491,199.3268931
30303011621700,00073,307476681988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498410.0761,1095113.346,48.00507375,108.0146648
30303011827700,00020,302074661994,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498698.4082,1094792.807,42.91844034,93.47028243
30304021364700,00410,311554922007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502396.8956,1094882.176,9.100162262,4.225225244
30303014930200,00027,302545121995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498313.2853,1095250.552,42.00033421,90.00147603
30305011372000,00013,306298911986,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499996.718,1097673.81,56.00003956,160.0017639
30304021364300,00406,311554912007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502398.6859,1094877.294,9.10010267,4.225094975
30304021364400,00407,311301422007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502398.2384,1094878.514,9.09991498,4.22491465
30303017368200,00006,305585431999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499443.5806,1095594.435,84.03420712,448.3574359
30305012458900,00024,308757871990,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499704.9239,1097692.62,47.50787512,127.2699262
30305010520600,00014,300319071977,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500983.6414,1096896.066,66.17525486,215.2944922
30305020269800,00007,310204802005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502042.421,1098144.997,139.0499414,589.8551283
30302020809200,00021,311545932007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498799.6224,1094594.107,53.99766087,139.9765836
30303021523700,00005,311925612007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499907.1914,1095786.617,208.6907723,2782.355427
30305010242400,00039,304821841982,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499715.3732,1097842.351,54.02530529,146.1436192
30303018674400,00004,307117752001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500314.0034,1097108.869,59.65021981,198.4076627
30305019697300,00010,309296522004,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499809.5407,1098083.569,54.9959899,161.1561873
30304012524200,00003,308230601989,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502785.835,1094748.302,46.51337064,126.9135911
30303020930000,00015,310025462005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498592.091,1094585.38,62.99414563,154.5793017
30304021364000,00403,311548932007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502400.0287,1094873.632,9.099914979,4.224914649
30308020756400,00007,311290832007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495788.3861,1094044.96,54.14562518,140.0862719
30304021399500,00740,311320572007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502432.7876,1094895.242,9.100030572,4.225029576
30304013450300,00026,305602551999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502728.2784,1094669.74,77.01416178,361.708656
30305018803500,00003,307915032002,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500175.6336,1097688.409,122.8703358,590.6933062
30302020809100,00020,311545942007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498793.6011,1094597.675,53.99892238,139.9895315
30302020822900,00011,310237432005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498686.492,1094657.691,57.70873123,152.9702507
30304018068000,00032,302696541995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504080.8119,1095413.395,49.13268804,132.5275239
30307008887500,00017,303342811979,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499355.3033,1098917.506,117.215825,669.0248321
30303018380900,00011,307036542001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498476.9795,1095752.81,74.90998226,304.6373579
30304018400700,00031,302696531995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504082.6078,1095421.189,49.02801129,132.0944481
30305012229300,00050,308618111989,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499675.9861,1097641.753,48.44789429,130.0850888
30305012230200,00014,308618021989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499727.5366,1097602.008,47.99989687,128.0218739
30304018064200,00001,302696761995,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,503933.1525,1095489.523,52.47912166,155.1644923
30306P00028000,00014, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502288.7597,1097410.069,65.68859179,171.1496875
30308013072800,00006,309658521991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497033.9992,1093133.328,63.33773024,243.3003582
30303010830500,00006,305041461983,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,498736.7974,1095905.922,58.82214256,161.8388473
30308020744100,00019,311298322007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495654.1324,1094189.93,52.56877628,121.7261303
30303018378700,00033,307029302001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,498311.7616,1095780.299,60.32445016,203.9498869
30304012523800,00016,308230091989,C,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502765.6686,1094743.333,64.27371359,173.4472744
30305019462700,00006,307646692002,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500345.9121,1096248.74,54.25300944,174.8973403
30305011371900,00014,306299071986,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500003.8512,1097677.432,55.9998146,159.9991501
30306013609900,00014,308408862003,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502315.1536,1097261.677,68.86214729,275.4972516
30304015577900,00011,309396011990,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502760.2745,1094695.824,57.36368073,187.4046088
30303011828200,00025,307788211988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498719.1762,1094775.794,48.95917009,111.1806909
30303018915000,00001,308139172002,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500185.6981,1095958.329,90.85864322,448.6908303
30303020861900,00057,311540072007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499533.1593,1097352.473,56.09120274,160.5221063
30304021359300,00356,311531522007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502388.1042,1094887.27,9.100043161,4.225089677
30303020220200,00008,310323532005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498600.6568,1094681.129,46.1199969,120.4799098
30305020227500,00027,306457852000,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499777.5688,1097930.301,54.13848774,179.8602159
30303018674200,00002,307117592001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500295.5194,1097116.385,59.66463539,196.6589945
30304021365700,00420,311554942007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502392.4197,1094894.381,9.099974488,4.224919949
30305019329800,00021,307646932002,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500398.873,1096327.424,56.78210291,167.740332
30303017370400,00009,305585731999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499316.0866,1095534.883,74.06627018,297.1905593
30303021016900,00028,320504162018,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499682.8661,1097153.145,55.6847523,142.0082348
30303011819700,00001,307785501988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498589.827,1094871.339,47.89838141,142.913467
30303015986400,00015,303521241996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498350.0306,1095230.864,46.0000377,120.00037
30303018380800,00012,307036532001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498480.9643,1095765.25,88.11707729,368.5679748
30303011620400,00060,307476401988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498485.6311,1095093.97,47.99987025,107.9992336
30303018674300,00003,307117742001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500304.6558,1097112.488,59.85886023,199.4926536
30303020219500,00001,310323602005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498639.4539,1094717.49,43.83421111,126.16192
30304021361800,00381,311548372007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502393.3951,1094882.282,9.100231032,4.225211732
30307017489500,00033,305505941999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501823.2114,1098704.217,67.65283973,270.2528133
30303013759700,00001,322472822020,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499135.0137,1095462.365,564.4654693,13791.89437
30301008080400,00013,300088021974,C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501305.4726,1095400.861,41.09635023,100.211649
30302010616200,00011,304353211981,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499189.8685,1095177.943,56.0901011,160.4276762
30307010254200,00015,307370791988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500809.965,1099243.899,135.224336,1219.71224
30307004250600,00004,312482892007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500342.8865,1099207.814,48.56207136,141.034606
30303015954500,00014,303521221996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498351.8542,1095238.654,45.99961924,119.9978334
30303020999000,00050,310205152005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499685.7258,1097159.416,56.46196492,149.5029967
30303020215000,00004,310319092005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498414.9415,1094690.951,49.60259083,134.4957579
30306007117000,00019,300060591975,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502404.189,1097156.466,82.06861442,362.8934181
30304021360100,00364,311548072007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502401.004,1094861.533,9.099914981,4.224914652
30304018068600,00013,302696361995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504139.6364,1095408.365,47.99994973,127.9994263
30304009330000,00002,303728601979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502844.4659,1096354.184,50.86202496,156.7318695
30303011617400,00030,307476781988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498571.4742,1095090.563,48.03087714,108.0928724
30307020095700,00026,309697702005,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499852.1397,1098150.65,88.22745067,264.4090993
30303008607500,00004, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498526.9693,1095750.565,246.5246218,3729.79961
30304020089100,00006,309413991991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502779.0643,1094705.246,57.54151096,193.5447635
30303017368700,00001,305585641999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499380.6342,1095612.038,75.74642023,343.9466738
30303011265000,00004,310165512005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498717.5531,1095906.251,82.98116572,415.7930178
3030300046200M,00013,305585631999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499399.8916,1095610.492,74.14549875,300.9042364
30304021363600,00399,311555622007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502401.819,1094868.75,9.09997449,4.224919952
30303011616000,00016,307476921988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498490.1026,1095111.414,48.03234099,108.0965998
30306009085600,00004,303354261979,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502715.7324,1097430.978,63.21735478,229.9379966
30302009477100,00003,303895941980,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500299.7587,1095015.419,95.11046917,467.2306449
30308P00021800,00003,302902381977,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496709.2858,1093402.57,66.1423591,176.691023
30308013007600,00006,309733701991,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,496753.8165,1093358.86,65.27374925,255.7850553
30307017691100,00016,311931482007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501907.5516,1099122.06,84.51095997,428.0840238
30303017371100,00002,305600441999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499292.252,1095622.868,86.93446699,439.2377582
30303020220100,00007,310323542005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498608.2876,1094678.721,46.15682768,120.6984469
30303018908600,00007,308139112002,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500248.9246,1095771.35,89.57711556,334.1416871
30308013113000,00018,309550151991,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,497087.174,1093005.666,46.68010083,105.0778428
30305012075900,00002,308029981989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500056.9725,1097703.063,52.03196299,120.0957582
30306007809800,00013,319313282016,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502502.6389,1097349.032,95.2909468,404.6302502
30307005167900,00001,322718182021,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501175.08,1099218.23,416.2870968,6842.009054
